ID,Likes,Dislikes
001572,183915,2849
001573,588238,3591
001574,101738,679
001575,583935,9757
001576,961340,5401
001577,969406,9170
001578,627863,9494
001579,357670,2175
001580,581664,375
001581,442675,4564
001582,270934,1018
001583,415972,1803
001584,378388,9716
001585,772811,9603
001586,103340,2396
001587,277206,4499
001588,761032,4751
001589,594673,6905
001590,458226,7099
001591,270455,8217
001592,513717,5979
001593,757071,3634
001594,343971,1823
001595,311420,9224
001596,517653,2349
001597,615144,1399
001598,237304,6411
001599,264223,9355
001600,676299,6090
001601,316397,4139
001602,487103,1492
001603,907571,32
001604,704584,2530
001605,80238,6114
001606,863394,3209
001607,896608,3342
001608,599092,8277
001609,16698,4219
001610,121857,1607
001611,544332,9617
001612,982460,2536
001613,646890,7651
001614,144301,8735
001615,463092,5788
001616,655913,6800
001617,815493,394
001618,972486,2329
001619,140927,9089
001620,88946,6839
001621,424931,997
001622,492177,245
001623,491049,6257
001624,855211,6639
001625,724202,3673
001626,691972,9177
001627,928629,7716
001628,842061,7832
001629,657486,7798
001630,926334,6496
001631,354599,4115
001632,573610,7348
001633,214037,3501
001634,191022,2430
001635,41366,6305
001636,10815,5957
001637,379706,5761
001638,439322,9019
001639,191390,9832
001640,535172,7786
001641,568702,8743
001642,351458,1184
001643,298758,3475
001644,449286,5484
001645,920158,5999
001646,309974,5546
001647,945466,1961
001648,241868,9472
001649,454916,4587
001650,746931,9427
001651,210483,9654
001652,940649,7017
001653,92346,3568
001654,949175,5991
001655,674148,4363
001656,233321,4059
001657,304636,1380
001658,999406,2112
001659,188615,7551
001660,647361,8437
001661,626546,8539
001662,57588,4637
001663,192711,527
001664,852067,7964
001665,646705,1829
001666,37662,7833
001667,324872,5652
001668,665572,7475
001669,934169,3208
001670,881991,3666
001671,22463,2342
001672,814726,6537
001673,17818,9268
001674,591844,7837
001675,997175,4796
001676,102335,5375
001677,839447,3342
001678,574111,668
001679,5389,4216
001680,879847,6838
001681,140599,4756
001682,276066,6451
001683,740247,9440
001684,222428,4118
001685,412061,3055
001686,904249,8612
001687,250163,7950
001688,53068,2908
001689,184347,8754
001690,855840,7601
001691,34446,653
001692,560553,6303
001693,431747,6273
001694,731827,8667
001695,330659,1724
001696,407676,6915
001697,650636,8318
001698,120069,4553
001699,338287,212
001700,170833,5655
001701,240291,3199
001702,905727,4823
001703,622459,7751
001704,282238,4058
001705,23005,3106
001706,448065,8409
001707,244295,6688
001708,411733,11
001709,520285,8259
001710,53713,4390
001711,713837,8748
001712,537735,9889
001713,839960,6078
001714,227134,8958
001715,245531,6368
001716,625317,4930
001717,525311,2706
001718,977483,7108
001719,848548,8709
001720,738676,914
001721,566678,5725
001722,668802,6365
001723,501968,2119
001724,171188,9113
001725,591273,8448
001726,876515,4936
001727,705435,3851
001728,878511,2986
001729,287151,2747
001730,305336,7620
001731,532562,6662
001732,63862,784
001733,434594,6949
001734,129911,9950
001735,956060,3151
001736,946056,9997
001737,706780,4333
001738,81524,7527
001739,750570,9696
001740,155244,9263
001741,751432,4089
001742,373773,8355
001743,76036,8462
001744,134561,6711
001745,113852,5231
001746,616805,7061
001747,969549,6874
001748,753245,3572
001749,683708,2975
001750,52579,4925
001751,178328,3811
001752,8234,196
001753,915479,334
001754,836757,998
001755,656765,545
001756,944873,2997
001757,788555,3952
001758,130047,4720
001759,116336,5647
001760,993675,6544
001761,341298,2816
001762,969619,6190
001763,206143,3922
001764,234248,2811
001765,709358,597
001766,4807,4410
001767,638908,6811
001768,219971,2512
001769,75256,6742
001770,206447,588
001771,685484,6537
001772,390928,5935
001773,783898,7396
001774,799422,8826
001775,963021,4323
001776,738097,6720
001777,866435,6057
001778,204142,4092
001779,730059,4903
001780,602770,4268
001781,75755,8073
001782,432429,4870
001783,471819,2260
001784,982848,7286
001785,581130,968
001786,642376,3750
001787,603743,8806
001788,653661,9399
001789,212486,8148
001790,895441,8314
001791,71869,1806
001792,125982,1870
001793,443062,5454
001794,360658,4126
001795,992496,8265
001796,220411,9859
001797,299388,860
001798,194282,546
001799,553937,2608
001800,957594,4018
001801,211004,2939
001802,429789,7622
001803,481413,8416
001804,256069,7463
001805,847181,2584
001806,255057,8918
001807,162376,5384
001808,522361,6631
001809,95442,5551
001810,991361,3612
001811,52140,6653
001812,574855,5102
001813,383152,9965
001814,121707,6395
001815,766378,9968
001816,626690,4624
001817,74937,2635
001818,461438,7693
001819,152421,5763
001820,769174,3091
001821,323516,5963
001822,86962,1904
001823,486586,7714
001824,766833,3233
001825,894698,1882
001826,534726,9749
001827,150441,4412
001828,99392,238
001829,633924,2664
001830,444059,6862
001831,781420,8535
001832,728078,215
001833,895814,5229
001834,729449,4559
001835,615221,821
001836,289947,6765
001837,281219,3904
001838,945889,6693
001839,70657,4415
001840,449377,4332
001841,692111,3630
001842,758867,1199
001843,908507,2259
001844,345472,8002
001845,824802,9879
001846,596094,6576
001847,806487,687
001848,696108,407
001849,484642,8822
001850,172605,3974
001851,158207,4648
001852,347831,6992
001853,97191,1102
001854,607683,6035
001855,839665,5504
001856,77030,6455
001857,942496,546
001858,762073,226
001859,606172,3447
001860,29189,1802
001861,834007,3409
001862,955282,2374
001863,906921,7312
001864,195927,6104
001865,615311,1534
001866,153198,9752
001867,611452,7550
001868,747933,6286
001869,645350,4680
001870,833002,1427
001871,439412,3136
001872,94164,3703
001873,262221,2886
001874,504176,7405
001875,23238,2473
001876,631496,4191
001877,958480,8295
001878,128082,5814
001879,288938,7318
001880,841624,1601
001881,428145,2237
001882,823705,8269
001883,771309,4668
001884,269412,28
001885,131849,9858
001886,15878,1840
001887,587655,9402
001888,976622,2109
001889,281389,1775
001890,217576,4533
001891,600626,1511
001892,21670,5824
001893,239920,7782
001894,407609,3877
001895,848264,6696
001896,2847,618
001897,761482,2964
001898,632892,7482
001899,337416,8391
001900,231802,2493
001901,199999,9552
001902,590323,5087
001903,833385,718
001904,192812,4662
001905,714348,8534
001906,449947,1339
001907,485350,9251
001908,585387,1668
001909,773165,5812
001910,879237,2251
001911,586308,3713
001912,834204,2982
001913,906580,919
001914,174038,267
001915,525113,9219
001916,343983,6868
001917,845475,9425
001918,539626,3952
001919,903732,9561
001920,821686,4055
001921,515883,3356
001922,206660,5403
001923,210007,771
001924,757879,13
001925,814176,7416
001926,328352,123
001927,225917,2839
001928,998598,4184
001929,681538,2324
001930,134083,8769
001931,62679,5704
001932,9570,9466
001933,807896,5728
001934,333050,6958
001935,905635,332
001936,846630,7456
001937,75423,8481
001938,10827,5173
001939,186382,8131
001940,289811,7429
001941,989539,8265
001942,996216,4966
001943,949426,1047
001944,893339,2377
001945,700334,2323
001946,818903,1706
001947,416875,341
001948,801033,6955
001949,933651,488
001950,382823,912
001951,816074,7249
001952,281326,9311
001953,727444,9459
001954,288942,3026
001955,385798,2078
001956,575216,8307
001957,528797,7780
001958,437792,2874
001959,277131,9080
001960,337923,2796
001961,841968,608
001962,398901,7165
001963,10509,1426
001964,199050,9293
001965,28000,1682
001966,493543,8987
001967,872829,2452
001968,122239,1349
001969,334320,4924
001970,850181,6601
001971,708313,9334
001972,970760,7468
001973,453088,4516
001974,496020,9099
001975,550924,4497
001976,771793,9220
001977,150304,5890
001978,112213,7104
001979,310062,2901
001980,81021,4890
001981,104727,7795
001982,535422,4734
001983,709499,5544
001984,407312,3867
001985,604905,1890
001986,497108,2473
001987,366895,4072
001988,382885,6443
001989,175621,7292
001990,51974,5974
001991,308602,9599
001992,155594,2538
001993,559226,9068
001994,582595,2771
001995,129148,3580
001996,307357,476
001997,792270,7295
001998,139657,4774
001999,979,3977
002000,635711,4823
002001,597916,3532
002002,810493,651
002003,236217,2424
002004,616586,2457
002005,691730,3032
002006,487275,6932
002007,329689,5962
002008,443825,3283
002009,453927,2423
002010,89591,7029
002011,190906,75
002012,902105,915
002013,852111,119
002014,625356,3995
002015,991158,1254
002016,67875,8654
002017,18897,3937
002018,150251,6857
002019,491879,2690
002020,197758,9406
002021,618021,6867
002022,599949,1117
002023,305192,5245
002024,782626,830
002025,303038,7218
002026,991609,6532
002027,928382,1299
002028,281662,5601
002029,290541,3930
002030,876388,458
002031,994759,1625
002032,97293,884
002033,457484,9537
002034,228960,3882
002035,488175,1387
002036,76380,186
002037,574660,2082
002038,867239,2442
002039,903617,1645
002040,338491,3943
002041,302028,6055
002042,545369,1653
002043,294763,7190
002044,581777,510
002045,209144,6175
002046,997518,8484
002047,291564,1778
002048,13125,6848
002049,930511,5041
002050,630652,2269
002051,242737,7519
002052,653178,7269
002053,19567,6821
002054,87806,6564
002055,977269,6982
002056,20804,940
002057,110712,6769
002058,668392,9488
002059,676166,8300
002060,691825,7799
002061,649215,1692
002062,988801,1424
002063,463226,6463
002064,588751,1295
002065,342463,6559
002066,375614,3717
002067,126454,6807
002068,222557,59
002069,897971,6250
002070,122234,9516
002071,133277,9315
002072,773690,9003
002073,118613,3752
002074,110635,5577
002075,765548,1603
002076,700111,3819
002077,312650,4201
002078,246168,2654
002079,924239,9232
002080,19913,5633
002081,225083,9726
002082,334909,5954
002083,854317,3190
002084,645689,2739
002085,270223,1369
002086,682541,8797
002087,562843,8673
002088,823527,1801
002089,794320,3602
002090,77333,8674
002091,761369,1734
002092,296248,2378
002093,429271,7805
002094,653680,5647
002095,284084,6468
002096,522667,4217
002097,58907,8547
002098,972303,7495
002099,891311,8404
002100,150643,1313
002101,68594,1988
002102,245882,2053
002103,65924,103
002104,370959,4060
002105,490837,3228
002106,102063,9080
002107,579167,1335
002108,761441,1760
002109,62650,3910
002110,581494,9365
002111,35664,7867
002112,256319,4605
002113,147383,9279
002114,431187,4395
002115,372293,2498
002116,225287,9179
002117,643670,2630
002118,935687,318
002119,198544,6387
002120,946458,8913
002121,855238,1076
002122,89665,2014
002123,594545,7860
002124,54247,8949
002125,338388,4283
002126,783605,1224
002127,684500,9521
002128,968174,687
002129,897142,1892
002130,346998,4288
002131,403989,8349
002132,508287,3880
002133,771727,9506
002134,545237,9059
002135,703165,2557
002136,76044,7683
002137,556081,1775
002138,61505,9356
002139,154727,7002
002140,975647,2282
002141,272088,5881
002142,139083,7602
002143,432457,6397
002144,12446,8982
002145,206192,8031
002146,592271,8465
002147,607703,6425
002148,231687,2714
002149,743505,6190
002150,693206,9406
002151,935094,7383
002152,615974,8491
002153,560400,1942
002154,677043,1065
002155,230476,8569
002156,159417,242
002157,725703,9967
002158,591225,4061
002159,377378,9288
002160,574179,6913
002161,750802,5569
002162,548929,4448
002163,693677,6694
002164,207339,801
002165,385169,8359
002166,207537,7005
002167,968063,3325
002168,34702,675
002169,785448,4824
002170,177075,5862
002171,507231,8613
002172,32306,2183
002173,646599,5606
002174,400134,6621
002175,636441,9908
002176,333996,3700
002177,90623,6918
002178,348241,5049
002179,314708,2080
002180,102441,8575
002181,880917,7615
002182,247643,2994
002183,46566,5817
002184,97612,4697
002185,429431,8939
002186,210900,8998
002187,327784,3503
002188,86165,6858
002189,944785,4338
002190,671784,6571
002191,543483,3404
002192,955045,3555
002193,676802,7756
002194,146577,3711
002195,988909,6772
002196,72258,4601
002197,723146,2335
002198,365312,6175
002199,437222,5012
002200,554120,1146
002201,32859,2153
002202,805769,9165
002203,869840,5783
002204,301037,9206
002205,17398,8444
002206,610687,8970
002207,809194,4485
002208,555957,1056
002209,320413,6553
002210,70935,6661
002211,472537,7767
002212,265724,8147
002213,709656,4624
002214,529677,3036
002215,652820,7486
002216,798174,4857
002217,511250,6948
002218,773177,4289
002219,860346,1538
002220,573166,9475
002221,346131,8682
002222,14782,3955
002223,581704,8315
002224,440241,7656
002225,452930,2609
002226,783375,4300
002227,248203,3953
002228,890421,5294
002229,650840,9526
002230,372739,4721
002231,206217,8529
002232,343905,8640
002233,264449,1299
002234,552052,5067
002235,937150,7511
002236,687488,9759
002237,920496,5872
002238,896845,3016
002239,589771,1638
002240,349815,8519
002241,47545,4703
002242,124662,2507
002243,688388,2118
002244,482490,3391
002245,517182,8195
002246,272294,2228
002247,229962,1092
002248,197170,6514
002249,562458,1090
002250,142911,6788
002251,273218,9457
002252,24682,5695
002253,589442,1259
002254,512982,1836
002255,134739,3801
002256,23013,1063
002257,694783,2882
002258,323642,6695
002259,885439,9644
002260,113156,3791
002261,374241,7076
002262,66141,6364
002263,891993,7582
002264,755475,1683
002265,403073,9303
002266,739360,4016
002267,572379,3451
002268,478100,4836
002269,795654,9890
002270,526496,625
002271,713051,3232
002272,102531,297
002273,431368,3062
002274,676458,8074
002275,145307,3858
